,Final_year,Final_month,Final_day
4347,1954,1,30
4348,1954,1,22
4349,1954,1,22
4350,1954,1,15
4351,1954,0,19
4352,1954,0,19
4353,1954,0,19
4354,1954,0,19
4355,1954,0,19
4356,1954,0,19
4357,1954,0,19
4358,1953,12,30
4359,1953,12,22
4360,1953,12,13
4361,1953,0,19
4362,1953,0,19
4363,1953,9,27
4364,1953,9,20
4365,1953,9,18
4366,1953,9,3
4367,1953,9,2
4368,1953,0,19
4369,1953,7,31
4370,1953,7,26
4371,1953,7,16
4372,1953,7,15
4373,1953,7,11
4374,1953,7,9
4375,1953,7,4
4376,1953,7,1
4377,1953,0,19
4378,1953,4,7
4379,1953,4,4
4380,1953,0,19
4381,1953,0,19
4382,1953,0,19
4383,1953,3,19
4384,1953,0,19
4385,1953,0,19
4386,1953,2,18
4387,1953,2,15
4388,1953,0,19
4389,1953,1,20
4390,1953,1,8
4391,1953,0,19
4392,1953,0,19
4393,1953,0,19
4394,1952,12,24
4395,1952,12,21
4396,1962,12,14
4397,1952,8,4
4398,1952,8,3
4399,1952,0,19
4400,1952,12,3
4401,1952,10,12
4402,1952,8,6
4403,1952,8,5
4404,1952,7,27
4405,1952,7,27
4406,1952,7,27
4407,1952,7,27
4408,1952,7,13
4409,1952,7,5
4410,1952,5,27
4411,1952,5,7
4412,1952,0,19
4413,1952,4,6
4414,1952,0,19
4415,1952,3,30
4416,1952,1,23
4417,1952,1,7
4418,1952,0,19
4419,1952,0,19
4420,1952,0,19
4421,1952,0,19
4422,1952,0,19
4423,1951,12,21
4424,1951,12,16
4425,1951,0,19
4426,1951,0,19
4427,1951,11,29
4428,1951,11,28
4429,1951,11,28
4430,1951,11,23
4431,1951,10,22
4432,1951,10,5
4433,1951,9,29
4434,1951,9,3
4435,1951,9,2
4436,1951,8,17
4437,1951,8,17
4438,1951,8,16
4439,1951,8,1
4440,1951,7,19
4441,1951,7,11
4442,1951,6,25
4443,1951,0,19
4444,1951,5,22
4445,1951,5,9
4446,1951,3,26
4447,1951,3,24
4448,1951,3,15
4449,1951,2,19
4450,1951,2,3
4451,1951,2,1
4452,1951,1,21
4453,1951,1,3
4454,1951,0,19
4455,1950,12,31
4456,1950,12,19
4457,1950,12,16
4458,1950,11,29
4459,1950,11,25
4460,1950,11,12
4461,1950,10,28
4462,1950,10,4
4463,1950,8,6
4464,1950,0,19
4465,1950,7,27
4466,1950,7,21
4467,1950,0,19
4468,1950,7,15
4469,1950,7,10
4470,1950,7,9
4471,1950,0,19
4472,1950,6,25
4473,1950,6,6
4474,1950,5,24
4475,1950,5,1
4476,1950,4,9
4477,1950,4,9
4478,1950,3,26
4479,1950,3,8
4480,1950,3,1
4481,1950,2,18
4482,1950,2,11
4483,1950,1,16
4484,1950,1,12
4485,1950,0,19
4486,1950,0,19
4487,1950,0,19
4488,1950,0,19
4489,1950,0,19
4490,1950,0,19
4491,1950,0,19
4492,1950,0,19
4493,1950,0,19
4494,1950,0,19
4495,1950,0,19
4496,1950,0,19
4497,1950,0,19
4498,1949,0,19
4499,1949,0,19
4500,1949,11,20
4501,1949,11,12
4502,1949,8,28
4503,1949,8,28
4504,1949,8,17
4505,1949,8,16
4506,1949,8,10
4507,1949,0,7
4508,1949,7,28
4509,1949,7,25
4510,1949,7,16
4511,1949,6,13
4512,1949,5,16
4513,1949,5,13
4514,1949,4,18
4515,1949,4,17
4516,1949,4,13
4517,1949,0,19
4518,1949,1,23
4519,1949,1,14
4520,1949,1,13
4521,1949,1,5
4522,1949,0,19
4523,1949,0,19
4524,1949,0,19
4525,1949,0,19
4526,1949,0,19
4527,1949,0,19
4528,1949,0,19
4529,1948,12,27
4530,1948,12,26
4531,1948,12,14
4532,1948,12,14
4533,1948,12,10
4534,1948,12,5
4535,1948,11,18
4536,1948,9,22
4537,1948,9,19
4538,1948,9,19
4539,1848,9,17
4540,1948,9,15
4541,1948,9,2
4542,1948,8,19
4543,1948,8,3
4544,1948,0,19
4545,1948,7,1
4546,1948,6,6
4547,1948,5,10
4548,1948,4,10
4549,1948,3,13
4550,1948,3,11
4551,1948,0,19
4552,1948,2,13
4553,1948,2,12
4554,1948,1,25
4555,1948,0,19
4556,1948,0,19
4557,1948,0,19
4558,1948,0,19
4559,1947,12,21
4560,1947,12,15
4561,1947,0,19
4562,1947,11,23
4563,1947,11,14
4564,1947,11,14
4565,1947,11,8
4566,1947,11,8
4567,1947,0,19
4568,1947,10,28
4569,1947,10,10
4570,1947,8,4
4571,1947,7,27
4572,1947,7,24
4573,1947,7,15
4574,1947,0,19
4575,1947,6,27
4576,1947,6,16
4577,1947,5,13
4578,1947,4,20
4579,1947,4,11
4580,1947,4,6
4581,1947,0,19
4582,1947,3,12
4583,1947,3,9
4584,1947,2,23
4585,1947,2,6
4586,1947,0,19
4587,1947,1,14
4588,1947,1,5
4589,1946,12,28
4590,1946,12,24
4591,1946,11,20
4592,1946,10,26
4593,1946,10,14
4594,1946,8,24
4595,1946,8,18
4596,1946,7,18
4597,1946,7,18
4598,1946,6,28
4599,1946,5,9
4600,1946,4,19
4601,1946,0,19
4602,1946,3,20
4603,1946,2,16
4604,1946,2,10
4605,1946,2,10
4606,1946,1,24
4607,1946,1,24
4608,1946,1,17
4609,1946,1,7
4610,1946,1,5
4611,1946,1,1
4612,1946,0,19
4613,1946,0,19
4614,1946,0,19
4615,1945,9,23
4616,1945,9,19
4617,1945,9,16
4618,1945,9,6
4619,1945,8,19
4620,1945,8,6
4621,1945,7,30
4622,1945,0,19
4623,1945,6,15
4624,1945,5,8
4625,1945,3,6
4626,1945,2,5
4627,1945,0,19
4628,1945,0,19
4629,1945,0,19
4630,1945,0,19
4631,1944,0,18
4632,1944,12,2
4633,1944,11,8
4634,1944,11,1
4635,1944,10,26
4636,1944,10,26
4637,1944,10,25
4638,1944,10,25
4639,1944,10,24
4640,1944,10,23
4641,1944,9,3
4642,1944,0,19
4643,1944,8,20
4644,1944,7,22
4645,1944,6,23
4646,1944,5,31
4647,1944,5,24
4648,1944,5,4
4649,1944,0,19
4650,1944,3,26
4651,1944,3,26
4652,1944,3,14
4653,1944,2,27
4654,1944,2,18
4655,1944,1,20
4656,1944,1,16
4657,1944,1,14
4658,1944,1,4
4659,1944,0,19
4660,1944,0,19
4661,1944,0,19
4662,1943,12,12
4663,1943,12,4
4664,1943,11,21
4665,1943,11,11
4666,1943,10,26
4667,1943,9,23
4668,1943,0,19
4669,1943,7,18
4670,1943,0,19
4671,1943,0,19
4672,1943,6,16
4673,1943,5,27
4674,1943,5,17
4675,1943,5,17
4676,1943,5,14
4677,1943,5,1
4678,1943,0,19
4679,1943,3,21
4680,1943,3,14
4681,1943,3,2
4682,1943,3,2
4683,1943,1,26
4684,1943,0,19
4685,1943,0,19
4686,1943,0,19
4687,1943,0,19
4688,1943,0,19
4689,1943,0,19
4690,1942,12,26
4691,1942,11,28
4692,1942,11,25
4693,1942,11,16
4694,1942,11,21
4695,1942,11,13
4696,1942,11,13
4697,1942,11,12
4698,1942,11,1
4699,1942,0,19
4700,1942,0,19
4701,1942,10,12
4702,1942,9,30
4703,1942,9,12
4704,1942,9,12
4705,1942,9,11
4706,1942,0,19
4707,1942,7,12
4708,1942,7,6
4709,1942,6,11
4710,1942,6,8
4711,1942,6,4
4712,1942,0,19
4713,1942,5,9
4714,1942,4,5
4715,1942,3,8
4716,1942,3,4
4717,1942,1,18
4718,1942,1,4
4719,1942,0,19
4720,1942,0,19
4721,1942,0,19
4722,1942,0,19
4723,1942,0,19
4724,1942,0,19
4725,1942,0,19
4726,1942,0,19
4727,1942,0,19
4728,1942,0,19
4729,1942,0,19
4730,1942,0,19
4731,1941,12,7
4732,1941,12,3
4733,1941,11,27
4734,1941,11,27
4735,1941,11,25
4736,1941,11,19
4737,1941,9,25
4738,1941,8,21
4739,1941,8,5
4740,1941,8,1
4741,1941,7,22
4742,1941,7,1
4743,1941,6,15
4744,1941,0,19
4745,1941,3,24
4746,1941,3,9
4747,1941,2,13
4748,1941,2,1
4749,1941,1,29
4750,1941,0,19
4751,1941,0,19
4752,1941,0,19
4753,1941,0,19
4754,1941,0,19
4755,1941,0,19
4756,1941,0,19
4757,1941,0,19
4758,1940,12,28
4759,1940,12,20
4760,1940,12,19
4761,1940,12,10
4762,1940,0,19
4763,1940,7,13
4764,1940,7,13
4765,1940,6,30
4766,1940,3,31
4767,1940,3,20
4768,1940,2,22
4769,1940,2,20
4770,1940,0,19
4771,1940,1,29
4772,1940,1,23
4773,1940,1,15
4774,1940,1,7
4775,1940,1,1
4776,1940,0,19
4777,1940,0,19
4778,1940,0,19
4779,1940,0,19
4780,1940,0,19
4781,1940,0,19
4782,1939,12,28
4783,1939,12,14
4784,1939,11,23
4785,1939,11,11
4786,1939,11,9
4787,1939,11,6
4788,1939,11,2
4789,1939,10,25
4790,1939,10,4
4791,1939,9,27
4792,1939,8,1
4793,1939,7,18
4794,1939,7,16
4795,1939,7,14
4796,1939,5,3
4797,1939,4,12
4798,1939,3,24
4799,1939,2,26
4800,1939,2,26
4801,1939,1,12
4802,1939,0,0
4803,1939,0,19
4804,1939,0,19
4805,1939,0,19
4806,1939,0,19
4807,1938,12,27
4808,1938,10,5
4809,1938,8,29
4810,1938,8,18
4811,1938,7,18
4812,1938,7,17
4813,1938,7,17
4814,1938,7,12
4815,1938,6,17
4816,1938,6,8
4817,1938,5,26
4818,1938,5,15
4819,1938,5,2
4820,1938,3,21
4821,1938,3,8
4822,1938,1,21
4823,1938,1,18
4824,1938,1,14
4825,1938,1,2
4826,1938,0,19
4827,1938,0,19
4828,1938,0,19
4829,1938,0,19
4830,1938,0,19
4831,1937,11,13
4832,1937,11,11
4833,1937,11,6
4834,1937,10,27
4835,1937,10,27
4836,1937,10,24
4837,1937,10,24
4838,1937,9,26
4839,1937,9,12
4840,1937,9,11
4841,1937,9,1
4842,1937,8,31
4843,1937,8,16
4844,1937,8,2
4845,1937,7,16
4846,1937,7,7
4847,1937,6,28
4848,1937,6,15
4849,1937,6,15
4850,1937,5,30
4851,1937,5,15
4852,1937,3,26
4853,1937,3,9
4854,1937,2,13
4855,1937,2,11
4856,1937,2,4
4857,1937,2,3
4858,1937,0,19
4859,1937,1,27
4860,1937,0,19
4861,1936,12,30
4862,1936,12,19
4863,1936,12,15
4864,1936,12,12
4865,1936,12,1
4866,1936,11,27
4867,1936,9,11
4868,1936,9,4
4869,1936,8,24
4870,1936,8,13
4871,1936,8,11
4872,1936,8,4
4873,1936,0,19
4874,1936,7,25
4875,1936,7,12
4876,1936,7,7
4877,1936,0,19
4878,1936,6,26
4879,1936,6,6
4880,1936,4,22
4881,1936,0,8
4882,1936,3,30
4883,1936,3,12
4884,1936,3,19
4885,1936,3,4
4886,1936,2,23
4887,1936,2,20
4888,1936,2,4
4889,1936,1,22
4890,1936,1,5
4891,1936,0,19
4892,1936,0,19
4893,1935,12,23
4894,1935,11,13
4895,1935,9,21
4896,1935,9,4
4897,1935,8,26
4898,1935,8,24
4899,1935,8,13
4900,1935,7,27
4901,1935,7,27
4902,1935,7,5
4903,1935,7,1
4904,1935,6,18
4905,1935,6,5
4906,1935,0,19
4907,1935,0,19
4908,1935,5,19
4909,1935,5,12
4910,1935,4,25
4911,1935,4,12
4912,1935,4,8
4913,1935,3,30
4914,1935,3,25
4915,1935,3,20
4916,1935,3,13
4917,1935,3,11
4918,1935,3,9
4919,1935,3,2
4920,1935,2,14
4921,1935,1,24
4922,1935,1,24
4923,1935,1,21
4924,1935,1,17
4925,1934,12,31
4926,1934,12,31
4927,1934,12,23
4928,1934,10,23
4929,1934,10,9
4930,1934,10,8
4931,1934,10,22
4932,1934,9,8
4933,1934,8,27
4934,1934,8,26
4935,1934,8,26
4936,1934,8,21
4937,1934,8,5
4938,1934,7,11
4939,1934,6,21
4940,1934,6,20
4941,1934,4,15
4942,1934,4,1
4943,1934,4,1
4944,1934,4,1
4945,1934,3,12
4946,1934,0,19
4947,1934,2,24
4948,1934,2,22
4949,1934,2,8
4950,1934,1,27
4951,1934,1,7
4952,1933,11,20
4953,1933,11,18
4954,1933,10,25
4955,1933,9,27
4956,1933,8,28
4957,1933,8,28
4958,1933,8,26
4959,1933,7,7
4960,1933,7,3
4961,1933,6,21
4962,1933,6,16
4963,1933,6,13
4964,1933,5,24
4965,1933,5,23
4966,1933,6,8
4967,1933,5,3
4968,1933,4,10
4969,1933,2,26
4970,1933,2,15
4971,1933,2,14
4972,1933,2,12
4973,1933,1,4
4974,1932,12,11
4975,1932,12,9
4976,1932,11,8
4977,1932,10,31
4978,1932,10,11
4979,1932,9,26
4980,1932,8,30
4981,1932,8,30
4982,1932,8,10
4983,1932,8,9
4984,1932,8,6
4985,1932,7,14
4986,1932,7,2
4987,1932,6,28
4988,1932,6,26
4989,1932,6,20
4990,1932,5,12
4991,1932,0,19
4992,1932,4,16
4993,1932,4,16
4994,1932,2,16
4995,1932,2,13
4996,1932,2,8
4997,1932,1,27
4998,1932,1,11
4999,1932,1,6
5000,1932,0,19
5001,1931,11,26
5002,1931,9,27
5003,1931,9,21
5004,1931,9,21
5005,1931,9,2
5006,1931,8,31
5007,1931,8,30
5008,1931,8,27
5009,1931,8,25
5010,1931,8,23
5011,1931,8,18
5012,1931,8,6
5013,1931,8,1
5014,1931,7,28
5015,1931,7,15
5016,1931,6,14
5017,1931,6,13
5018,1931,6,4
5019,1931,5,2
5020,1931,4,27
5021,1931,3,22
5022,1931,3,16
5023,1931,3,6
5024,1931,2,10
5025,1931,1,24
5026,1931,1,14
5027,1931,1,7
5028,1931,0,19
5029,1931,0,19
5030,1930,12,25
5031,1930,12,13
5032,1930,12,2
5033,1930,0,19
5034,1930,11,30
5035,1930,9,26
5036,1930,0,19
5037,1930,8,31
5038,1930,8,16
5039,1930,8,6
5040,1930,7,19
5041,1930,7,11
5042,1930,6,4
5043,1930,5,27
5044,1930,5,11
5045,1930,5,11
5046,1930,4,8
5047,1930,3,7
5048,1930,2,20
5049,1930,2,15
5050,1930,2,3
5051,1930,1,22
5052,1930,1,16
5053,1930,0,19
5054,1930,0,19
5055,1930,0,19
5056,1929,12,26
5057,1929,12,21
5058,1929,12,16
5059,1929,12,13
5060,1929,12,9
5061,1929,12,3
5062,1929,11,29
5063,1929,11,21
5064,1929,10,20
5065,1929,10,2
5066,1929,9,1
5067,1929,8,5
5068,1929,7,29
5069,1929,7,17
5070,1929,6,23
5071,1929,5,31
5072,1929,4,26
5073,1929,4,17
5074,1929,4,11
5075,1929,4,9
5076,1929,4,4
5077,1929,3,16
5078,1929,3,12
5079,1929,3,4
5080,1929,3,4
5081,1929,2,18
5082,1929,2,9
5083,1929,2,8
5084,1929,1,27
5085,1929,1,14
5086,1929,1,12
5087,1929,1,6
5088,1929,1,5
5089,1929,0,19
5090,1929,0,19
5091,1929,0,19
5092,1929,0,19
5093,1929,0,19
5094,1928,12,21
5095,1928,11,18
5096,1928,11,15
5097,1928,11,12
5098,1928,11,4
5099,1928,0,19
5100,1928,8,24
5101,1928,7,11
5102,1928,0,19
5103,1928,6,24
5104,1928,5,27
5105,1928,4,14
5106,1928,4,14
5107,1928,4,9
5108,1928,4,6
5109,1928,4,4
5110,1928,3,28
5111,1928,2,20
5112,1928,0,19
5113,1928,0,19
5114,1928,1,27
5115,1928,1,21
5116,1928,1,8
5117,1928,1,2
5118,1928,0,19
5119,1928,0,19
5120,1927,12,28
5121,1927,11,3
5122,1927,10,25
5123,1927,10,12
5124,1927,0,19
5125,1927,7,3
5126,1927,5,29
5127,1927,0,9
5128,1927,4,20
5129,1927,4,8
5130,1927,3,11
5131,1927,2,14
5132,1927,2,9
5133,1927,0,19
5134,1927,1,20
5135,1927,1,8
5136,1927,1,3
5137,1927,0,19
5138,1927,0,19
5139,1926,12,2
5140,1926,11,17
5141,1926,10,29
5142,1926,10,23
5143,1926,10,23
5144,1926,9,6
5145,1926,8,24
5146,1926,7,23
5147,1926,7,12
5148,1926,7,8
5149,1926,7,3
5150,1926,5,18
5151,1926,4,22
5152,1926,4,7
5153,1926,3,17
5154,1926,1,26
5155,1926,0,19
5156,1926,0,19
5157,1926,0,19
5158,1926,0,19
5159,1926,0,19
5160,1925,11,22
5161,1925,0,19
5162,1925,0,19
5163,1925,9,4
5164,1925,9,3
5165,1925,8,2
5166,1925,6,15
5167,1925,0,19
5168,1925,3,7
5169,1925,3,12
5170,1925,3,10
5171,1925,1,27
5172,1925,1,8
5173,1925,0,19
5174,1924,11,25
5175,1924,11,24
5176,1924,11,21
5177,1924,10,31
5178,1924,10,18
5179,1924,7,31
5180,1924,7,14
5181,1924,7,4
5182,1924,6,18
5183,1924,4,25
5184,1924,4,22
5185,1924,4,20
5186,1924,3,28
5187,1924,3,24
5188,1924,2,13
5189,1924,2,8
5190,1924,1,29
5191,1924,1,25
5192,1924,1,9
5193,1923,12,12
5194,1923,12,2
5195,1923,11,23
5196,1923,11,2
5197,1923,10,20
5198,1923,10,17
5199,1923,10,16
5200,1923,8,8
5201,1923,7,2
5202,1923,6,16
5203,1923,6,6
5204,1923,5,23
5205,1923,5,22
5206,1923,3,18
5207,1923,0,19
5208,1923,1,27
5209,1923,1,27
5210,1923,1,14
5211,1923,0,19
5212,1923,0,19
5213,1923,0,19
5214,1923,0,19
5215,1922,12,14
5216,1922,12,5
5217,1922,9,29
5218,1922,10,29
5219,1922,9,28
5220,1922,9,26
5221,1922,9,21
5222,1922,7,19
5223,1922,6,17
5224,1922,0,24
5225,1922,5,6
5226,1922,4,26
5227,1922,3,20
5228,1922,3,13
5229,1922,3,2
5230,1922,2,2
5231,1922,2,4
5232,1922,1,28
5233,1922,1,15
5234,1922,1,13
5235,1922,1,4
5236,1921,12,11
5237,1921,11,27
5238,1921,11,27
5239,1921,11,15
5240,1921,10,12
5241,1921,10,4
5242,1921,0,19
5243,1929,8,29
5244,1921,8,28
5245,1921,7,21
5246,1921,1,11
5247,1920,11,29
5248,1921,8,22
5249,1920,11,22
5250,1920,11,4
5251,1920,7,14
5252,1920,7,6
5253,1920,6,29
5254,1920,6,27
5255,1920,3,8
5256,1920,1,24
5257,1920,2,3
5258,1920,1,24
5259,1920,1,15
5260,1920,0,19
5261,1920,0,19
5262,1920,0,19
5263,1919,12,30
5264,1919,12,7
5265,1919,11,18
5266,1919,9,12
5267,1919,8,10
5268,1919,5,29
5269,1919,4,6
5270,1919,3,16
5271,1919,1,17
5272,1919,1,15
5273,1919,1,9
5274,1919,1,5
5275,1919,0,19
5276,1919,0,19
5277,1918,0,19
5278,1918,0,19
5279,1918,9,19
5280,1918,3,22
5281,1918,0,19
5282,1917,12,15
5283,1917,0,19
5284,1917,9,21
5285,1917,9,9
5286,1917,0,19
5287,1917,7,18
5288,1917,7,15
5289,1917,6,3
5290,1917,5,31
5291,1917,5,5
5292,1917,0,19
5293,1916,12,30
5294,1916,12,8
5295,1916,12,8
5296,1916,11,15
5297,1916,11,10
5298,1916,11,9
5299,1916,10,11
5300,1916,8,24
5301,1916,7,26
5302,1916,7,13
5303,1916,7,13
5304,1916,7,12
5305,1916,7,12
5306,1916,7,12
5307,1916,7,11
5308,1916,7,8
5309,1916,7,7
5310,1916,7,6
5311,1916,7,1
5312,1916,6,30
5313,1916,6,24
5314,1916,6,23
5315,1916,4,25
5316,1916,4,3
5317,1916,3,19
5318,1915,12,9
5319,1915,11,10
5320,1914,11,8
5321,1915,8,3
5322,1915,7,6
5323,1915,7,6
5324,1915,5,15
5325,1915,3,29
5326,1915,2,6
5327,1915,1,13
5328,1915,1,1
5329,1915,0,19
5330,1914,12,4
5331,1914,10,17
5332,1914,9,26
5333,1914,9,9
5334,1914,7,15
5335,1914,7,9
5336,1914,7,7
5337,1914,6,13
5338,1914,6,10
5339,1914,5,31
5340,1914,5,14
5341,1914,3,14
5342,1914,3,10
5343,1914,3,3
5344,1914,2,9
5345,1914,2,3
5346,1914,1,17
5347,1914,0,19
5348,1913,12,30
5349,1913,12,26
5350,1913,11,27
5351,1913,11,21
5352,1913,9,21
5353,1913,9,3
5354,1913,8,27
5355,1913,8,27
5356,1913,8,26
5357,1913,0,12
5358,1913,7,10
5359,1913,5,21
5360,1913,5,2
5361,1913,3,27
5362,1913,0,19
5363,1913,0,19
5364,1913,0,19
5365,1913,0,19
5366,1912,11,30
5367,1912,8,30
5368,1912,7,23
5369,1912,7,6
5370,1912,5,4
5371,1912,3,18
5372,1912,2,22
5373,1912,2,19
5374,1912,2,3
5375,1912,1,26
5376,1912,1,13
5377,1912,1,6
5378,1912,1,1
5379,1912,0,19
5380,1911,11,8
5381,1911,10,26
5382,1911,10,25
5383,1911,9,23
5384,1911,9,20
5385,1911,9,17
5386,1911,7,31
5387,1911,7,16
5388,1911,5,9
5389,1911,5,1
5390,1911,5,1
5391,1911,4,8
5392,1911,3,29
5393,1911,1,4
5394,1911,0,19
5395,1911,0,19
5396,1910,12,25
5397,1910,12,23
5398,1910,11,28
5399,1910,11,24
5400,1910,6,25
5401,1910,6,8
5402,1910,5,16
5403,1910,3,31
5404,1910,3,8
5405,1910,0,19
5406,1910,2,16
5407,1910,1,26
5408,1910,0,19
5409,1910,0,19
5410,1909,11,26
5411,1909,12,15
5412,1909,12,5
5413,1909,11,14
5414,1909,9,4
5415,1909,8,13
5416,1909,7,24
5417,1909,7,15
5418,1909,6,26
5419,1909,6,26
5420,1909,6,18
5421,1909,4,27
5422,1909,4,10
5423,1909,4,9
5424,1909,3,6
5425,1909,1,17
5426,1909,0,19
5427,1909,0,19
5428,1908,12,31
5429,1908,12,16
5430,1908,9,21
5431,1908,9,5
5432,1908,8,28
5433,1908,7,18
5434,1908,7,8
5435,1908,6,18
5436,1908,6,8
5437,1908,6,2
5438,1908,5,13
5439,1908,5,10
5440,1908,1,8
5441,1907,12,21
5442,1907,10,18
5443,1907,10,16
5444,1907,10,16
5445,1907,10,14
5446,1907,10,12
5447,1907,10,8
5448,1907,9,19
5449,1907,9,11
5450,1907,8,12
5451,1907,8,12
5452,1907,8,8
5453,1907,7,14
5454,1907,7,4
5455,1907,0,19
5456,1907,4,20
5457,1907,3,26
5458,1907,3,7
5459,1907,2,9
5460,1907,2,5
5461,1907,2,3
5462,1907,0,19
5463,1907,0,19
5464,1906,11,16
5465,1906,10,10
5466,1906,10,10
5467,1906,10,10
5468,1906,10,10
5469,1906,9,27
5470,1906,9,27
5471,1906,9,5
5472,1906,0,19
5473,1906,8,20
5474,1906,8,4
5475,1906,7,5
5476,1906,0,19
5477,1906,4,27
5478,1906,4,16
5479,1906,4,14
5480,1906,0,10
5481,1906,0,2
5482,1906,2,14
5483,1906,1,28
5484,1906,1,20
5485,1905,12,31
5486,1905,12,29
5487,1905,9,29
5488,1905,9,6
5489,1905,8,24
5490,1905,0,19
5491,1905,0,19
5492,1905,7,29
5493,1905,7,25
5494,1905,7,10
5495,1905,0,19
5496,1905,5,22
5497,1905,4,6
5498,1905,3,26
5499,1905,3,25
5500,1905,2,10
5501,1905,1,1
5502,1905,0,19
5503,1904,11,2
5504,1904,10,11
5505,1904,0,19
5506,1904,0,19
5507,1904,7,28
5508,1904,7,27
5509,1904,7,1
5510,1904,2,7
5511,1904,2,4
5512,1904,1,23
5513,1904,0,19
5514,1904,0,19
5515,1904,0,19
5516,1904,0,19
5517,1903,10,4
5518,1903,9,16
5519,1903,0,19
5520,1903,6,21
5521,1903,5,4
5522,1903,3,20
5523,1903,3,12
5524,1903,1,10
5525,1903,0,19
5526,1903,0,19
5527,1902,12,22
5528,1902,11,10
5529,1902,11,1
5530,1902,8,29
5531,1902,8,24
5532,1902,8,8
5533,1902,7,15
5534,1902,7,6
5535,1902,6,2
5536,1902,0,19
5537,1902,0,19
5538,1902,2,22
5539,1902,1,25
5540,1902,1,19
5541,1902,1,19
5542,1901,12,1
5543,1901,0,19
5544,1901,9,23
5545,1901,7,30
5546,1901,7,17
5547,1901,6,29
5548,1901,6,24
5549,1901,1,30
5550,1901,0,19
5551,1900,12,27
5552,1900,11,14
5553,1900,10,27
5554,1900,9,15
5555,1900,9,13
5556,1900,9,5
5557,1900,8,21
5558,1900,7,31
5559,1900,7,14
5560,1900,0,19
5561,1900,1,28
5562,1900,0,19
5563,1900,0,19
5564,1899,12,18
5565,1899,11,20
5566,1899,10,28
5567,1899,10,12
5568,1899,10,12
5569,1899,9,11
5570,1899,8,23
5571,1899,8,15
5572,1899,8,8
5573,1899,8,8
5574,1899,8,8
5575,1899,7,8
5576,1899,6,7
5577,1899,6,2
5578,1899,5,28
5579,1899,5,4
5580,1899,1,28
5581,1899,0,18
5582,1899,0,18
5583,1899,0,18
5584,1898,12,28
5585,1898,10,28
5586,1898,9,19
5587,1898,9,19
5588,1898,9,7
5589,1898,8,22
5590,1898,7,26
5591,1898,7,15
5592,1898,7,14
5593,1898,0,18
5594,1898,6,22
5595,1898,4,13
5596,1898,0,18
5597,1898,0,18
5598,1898,0,18
5599,1898,0,18
5600,1898,0,18
5601,1898,0,18
5602,1898,0,18
5603,1898,0,18
5604,1898,0,18
5605,1897,12,4
5606,1897,10,15
5607,1897,10,5
5608,1897,9,17
5609,1897,9,6
5610,1897,7,21
5611,1897,6,9
5612,1897,3,15
5613,1897,3,15
5614,1897,0,18
5615,1897,0,18
5616,1896,0,23
5617,1896,12,20
5618,1896,12,17
5619,1896,11,29
5620,1896,11,1
5621,1896,9,11
5622,1896,7,25
5623,1896,6,21
5624,1896,1,11
5625,1896,0,18
5626,1896,0,18
5627,1895,12,9
5628,1895,11,21
5629,1895,11,16
5630,1895,9,18
5631,1895,9,14
5632,1895,0,18
5633,1895,8,11
5634,1895,0,18
5635,1895,7,16
5636,1895,6,13
5637,1895,6,3
5638,1895,5,21
5639,1895,5,3
5640,1895,4,29
5641,1895,4,23
5642,1895,3,29
5643,1895,3,15
5644,1895,2,27
5645,1895,2,23
5646,1895,0,18
5647,1894,12,11
5648,1894,11,28
5649,1894,10,6
5650,1894,9,12
5651,1894,9,6
5652,1894,9,1
5653,1894,8,21
5654,1894,8,1
5655,1894,7,15
5656,1894,6,29
5657,1894,6,25
5658,1894,6,15
5659,1894,6,15
5660,1894,4,28
5661,1894,4,28
5662,1893,10,20
5663,1893,10,16
5664,1893,7,3
5665,1893,6,22
5666,1893,6,22
5667,1893,5,23
5668,1893,5,17
5669,1893,4,15
5670,1893,4,14
5671,1893,4,4
5672,1893,1,30
5673,1893,1,18
5674,1893,0,18
5675,1892,12,15
5676,1892,11,9
5677,1892,11,6
5678,1892,9,16
5679,1892,6,24
5680,1892,6,20
5681,1892,5,19
5682,1892,4,21
5683,1892,3,25
5684,1892,3,2
5685,1892,0,18
5686,1891,12,31
5687,1891,12,22
5688,1891,11,29
5689,1891,9,14
5690,1891,8,30
5691,1891,8,29
5692,1891,6,11
5693,1891,3,10
5694,1891,1,8
5695,1890,12,30
5696,1890,12,27
5697,1890,10,25
5698,1890,8,17
5699,1890,0,18
5700,1890,8,8
5701,1890,0,6
5702,1890,6,14
5703,1890,6,2
5704,1890,5,14
5705,1890,3,3
5706,1890,2,25
5707,1890,0,18
5708,1890,0,18
5709,1890,0,18
5710,1890,0,18
5711,1890,0,18
5712,1889,11,29
5713,1889,11,22
5714,1889,11,16
5715,1889,10,3
5716,1889,7,21
5717,1889,7,19
5718,1889,7,8
5719,1889,1,31
5720,1889,0,18
5721,1888,12,25
5722,1888,12,9
5723,1888,0,18
5724,1888,10,23
5725,1888,8,14
5726,1888,8,1
5727,1888,7,20
5728,1888,7,13
5729,1888,7,4
5730,1888,6,24
5731,1888,6,18
5732,1888,2,17
5733,1888,1,22
5734,1888,0,18
5735,1888,0,18
5736,1887,12,22
5737,1887,12,4
5738,1887,10,18
5739,1887,0,18
5740,1887,9,22
5741,1887,9,11
5742,1887,7,30
5743,1887,3,12
5744,1887,2,8
